temp_ref,unique_study_unit,study_no,question_code,data_source_figure,temp_acclimated,bnf_species,in_assn_w_ps,evolved_amt,symb_free,evolved_symb,other_trt_variable,other_trt_categorical,other_trt_value,notes,response2,temp_K,invkT,invkT_units,temp_C,max_tempC,max_resp,topt_C,pass_topt,bnf_genus,bnf_order,bnf_class,bnf_o2_strategy,habitat1,system
staal_letters to nature_2003_staal_letters to nature_2003,23_6,23,mono-pop-tdep,Figure 1c,n,anabaena sp strain ccy 9901,y,m,free,free,na,light,light,na,46.62921348,298.15,38.92170503016509,1/kT(K),25,30,46.62921348,25,yes,anabaena,nostocales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_6,23,mono-pop-tdep,Figure 1c,n,anabaena sp strain ccy 9901,y,m,free,free,na,light,light,na,39.18539326,303.15,38.279750469218946,1/kT(K),30,30,46.62921348,25,yes,anabaena,nostocales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_7,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,dark,na,1.983233868,288.15,40.27244960868896,1/kT(K),15,35,4.904531056,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_7,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,dark,na,3.977668493,293.15,39.58555809225217,1/kT(K),20,35,4.904531056,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_7,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,dark,na,3.444057474,298.15,38.92170503016509,1/kT(K),25,35,4.904531056,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_7,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,dark,na,3.247519208,303.15,38.279750469218946,1/kT(K),30,35,4.904531056,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_7,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,dark,na,4.904531056,308.15,37.65862844310797,1/kT(K),35,35,4.904531056,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_8,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,light,na,3.331524878,288.15,40.27244960868896,1/kT(K),15,35,15.9155743,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_8,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,light,na,6.112462591,293.15,39.58555809225217,1/kT(K),20,35,15.9155743,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_8,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,light,na,8.163076008,298.15,38.92170503016509,1/kT(K),25,35,15.9155743,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_8,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,light,na,9.707380248,303.15,38.279750469218946,1/kT(K),30,35,15.9155743,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
staal_letters to nature_2003_staal_letters to nature_2003,23_8,23,mono-pop-tdep,Figure 1d,n,trichodesmium sp. strain ims101,y,m,free,free,na,light,light,na,15.9155743,308.15,37.65862844310797,1/kT(K),35,35,15.9155743,35,no,trichodesmium,oscillatoriales,cyanophyceae,spatial,a,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,16251745.024063522,286.29505568438833,40.53338024648435,1/kT(K),13.145055684388353,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,22542392.12152428,287.8940549877645,40.308252823202324,1/kT(K),14.744054987764514,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,25368804.402999412,285.5674224684448,40.63666035304156,1/kT(K),12.41742246844484,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,29437437.337117385,287.79462975220883,40.32217823082801,1/kT(K),14.644629752208857,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,27002252.86888239,289.0674683471122,40.14462928360044,1/kT(K),15.91746834711222,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,37835545.51232308,292.5858739540055,39.6618818192431,1/kT(K),19.4358739540055,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,42766134.74797275,293.3411557641537,39.559762163321345,1/kT(K),20.191155764153734,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,83464154.8277324,297.7608384945212,38.97257414177132,1/kT(K),24.610838494521204,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,86059734.11928223,298.16924086111277,38.9191934125395,1/kT(K),25.01924086111279,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,118549574.62545463,302.96603750719544,38.30299412510261,1/kT(K),29.81603750719546,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,147163463.35657066,303.51777096549,38.23336708697415,1/kT(K),30.367770965490024,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,205541726.41766614,307.87229457221144,37.69259709084309,1/kT(K),34.72229457221147,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,207443580.5962136,308.09045535769303,37.66590672622717,1/kT(K),34.940455357693054,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,298469528.8301337,313.2537668765467,37.04506563624838,1/kT(K),40.10376687654673,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,294238840.1724649,312.98904538341156,37.076397803406195,1/kT(K),39.83904538341159,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,348658293.35287344,313.2047105988474,37.05086788942576,1/kT(K),40.05471059884741,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,331283648.11728215,318.2787485279608,36.4601985159693,1/kT(K),45.128748527960795,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
thorneley_biochimica and biophysica_1975_thorneley_biochimica and biophysica_1975,24_1,24,cell-tdep,Fig 6,n,klebsiella pneumoniae,n,na,free,free,na,na,na,na,323519155.3142095,317.93469621339773,36.49965383757543,1/kT(K),44.78469621339775,45.128748527960795,348658293.35287344,40.05471059884741,yes,klebsiella,enterobacterales,gammaproteobacteria,non-photosynthetic,na,pure culture
tripathi_canadian journal of microbiology_1992_tripathi_canadian journal of microbiology_1992,25_3,25,mono-pop-tdep,Figure 2c,n,azospirillum halopraeferens au4,n,t,free,free,na,na,na,na,0.257871576,293.15,39.58555809225217,1/kT(K),20,45,39.74212842,40,yes,azospirillum,rhodospirillales,alphaproteobacteria,non-photosynthetic,t,pure culture
tripathi_canadian journal of microbiology_1992_tripathi_canadian journal of microbiology_1992,25_3,25,mono-pop-tdep,Figure 2c,n,azospirillum halopraeferens au4,n,t,free,free,na,na,na,na,11.45993875,298.15,38.92170503016509,1/kT(K),25,45,39.74212842,40,yes,azospirillum,rhodospirillales,alphaproteobacteria,non-photosynthetic,t,pure culture
tripathi_canadian journal of microbiology_1992_tripathi_canadian journal of microbiology_1992,25_3,25,mono-pop-tdep,Figure 2c,n,azospirillum halopraeferens au4,n,t,free,free,na,na,na,na,26.02063235,303.15,38.279750469218946,1/kT(K),30,45,39.74212842,40,yes,azospirillum,rhodospirillales,alphaproteobacteria,non-photosynthetic,t,pure culture
tripathi_canadian journal of microbiology_1992_tripathi_canadian journal of microbiology_1992,25_3,25,mono-pop-tdep,Figure 2c,n,azospirillum halopraeferens au4,n,t,free,free,na,na,na,na,37.89426741,308.15,37.65862844310797,1/kT(K),35,45,39.74212842,40,yes,azospirillum,rhodospirillales,alphaproteobacteria,non-photosynthetic,t,pure culture
tripathi_canadian journal of microbiology_1992_tripathi_canadian journal of microbiology_1992,25_3,25,mono-pop-tdep,Figure 2c,n,azospirillum halopraeferens au4,n,t,free,free,na,na,na,na,39.74212842,313.15,37.057341065763126,1/kT(K),40,45,39.74212842,40,yes,azospirillum,rhodospirillales,alphaproteobacteria,non-photosynthetic,t,pure culture
tripathi_canadian journal of microbiology_1992_tripathi_canadian journal of microbiology_1992,25_3,25,mono-pop-tdep,Figure 2c,n,azospirillum halopraeferens au4,n,t,free,free,na,na,na,na,24.07019983,318.15,36.47495318165558,1/kT(K),45,45,39.74212842,40,yes,azospirillum,rhodospirillales,alphaproteobacteria,non-photosynthetic,t,pure culture
winship_plant and soil_1987_winship_plant and soil_1987,26_1,26,mono-pop-tdep,Figure 2,n,frankia strain ari3,y,t,symb,symb,na,vegetative tissue attached or not,attached,na,6.78,285.18199999999996,40.691580656365844,1/kT(K),12.031999999999982,31.944999999999993,71.057,31.944999999999993,no,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_1,26,mono-pop-tdep,Figure 2,n,frankia strain ari3,y,t,symb,symb,na,na,attached,na,25.736,289.18699999999995,40.128036027704304,1/kT(K),16.036999999999978,31.944999999999993,71.057,31.944999999999993,no,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_1,26,mono-pop-tdep,Figure 2,n,frankia strain ari3,y,t,symb,symb,na,na,attached,na,42.814,293.164,39.583667690247516,1/kT(K),20.01400000000001,31.944999999999993,71.057,31.944999999999993,no,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_1,26,mono-pop-tdep,Figure 2,n,frankia strain ari3,y,t,symb,symb,na,na,attached,na,55.432,297.084,39.06136431024129,1/kT(K),23.934000000000026,31.944999999999993,71.057,31.944999999999993,no,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_1,26,mono-pop-tdep,Figure 2,n,frankia strain ari3,y,t,symb,symb,na,na,attached,na,63.835,301.176,38.53064771012206,1/kT(K),28.02600000000001,31.944999999999993,71.057,31.944999999999993,no,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_1,26,mono-pop-tdep,Figure 2,n,frankia strain ari3,y,t,symb,symb,na,na,attached,na,71.057,305.09499999999997,38.03571462902939,1/kT(K),31.944999999999993,31.944999999999993,71.057,31.944999999999993,no,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,0.754,279.07,41.582779785515186,1/kT(K),5.920000000000016,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,5.767,283.12399999999997,40.98736368073256,1/kT(K),9.97399999999999,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,18.239,287.04499999999996,40.42748124769191,1/kT(K),13.894999999999982,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,39.444,290.967,39.88255147402875,1/kT(K),17.817000000000007,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,47.915,292.99399999999997,39.6066347936945,1/kT(K),19.843999999999994,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,53.829,295.065,39.32864404366402,1/kT(K),21.91500000000002,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,57.777,299.11899999999997,38.79561764630038,1/kT(K),25.968999999999994,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
winship_plant and soil_1987_winship_plant and soil_1987,26_2,26,mono-pop-tdep,Figure 3,n,frankia strain ari3,y,t,symb,symb,na,na,detached,na,51.714,303.128,38.28252868340675,1/kT(K),29.97800000000001,29.97800000000001,57.777,25.968999999999994,yes,frankia,actinomycetales,actinomycetia,non-photosynthetic,t,na
chapin et al 1991_na,28_1,28,comm-tdep,Fig 3,n,na,n,t,unsure,na,na,na,na,cores are 1-2 cm thick x 8cm in diameter,32.8295,276.8925,41.909789375818136,1/kT(K),3.742500000000007,21.167700000000025,102.5811,21.167700000000025,no,mixed,mixed,mixed,mixed,t,meadow soil
chapin et al 1991_na,28_1,28,comm-tdep,Fig 3,n,na,n,t,unsure,na,na,na,na,cores are 1-2 cm thick x 8cm in diameter,48.1137,281.4434,41.23211400496058,1/kT(K),8.29340000000002,21.167700000000025,102.5811,21.167700000000025,no,mixed,mixed,mixed,mixed,t,meadow soil
chapin et al 1991_na,28_1,28,comm-tdep,Fig 3,n,na,n,t,unsure,na,na,na,na,cores are 1-2 cm thick x 8cm in diameter,62.9811,285.54519999999997,40.639822888788615,1/kT(K),12.395199999999988,21.167700000000025,102.5811,21.167700000000025,no,mixed,mixed,mixed,mixed,t,meadow soil
chapin et al 1991_na,28_1,28,comm-tdep,Fig 3,n,na,n,t,unsure,na,na,na,na,cores are 1-2 cm thick x 8cm in diameter,90.3537,290.6051,39.932218514897784,1/kT(K),17.455100000000016,21.167700000000025,102.5811,21.167700000000025,no,mixed,mixed,mixed,mixed,t,meadow soil
chapin et al 1991_na,28_1,28,comm-tdep,Fig 3,n,na,n,t,unsure,na,na,na,na,cores are 1-2 cm thick x 8cm in diameter,102.5811,294.3177,39.428503126871824,1/kT(K),21.167700000000025,21.167700000000025,102.5811,21.167700000000025,no,mixed,mixed,mixed,mixed,t,meadow soil
hicks_ecoscience_2003_hicks_ecoscience_2003,30_1,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.078313253,273.577245787,42.4176591198622,1/kT(K),0.42724578700000393,65.16562479999999,1.891566265,30.07981656999999,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_1,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.240963855,279.33325366099996,41.54359068479187,1/kT(K),6.183253660999981,65.16562479999999,1.891566265,30.07981656999999,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_1,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,1.006024096,289.26438212,40.11730123734918,1/kT(K),16.114382120000016,65.16562479999999,1.891566265,30.07981656999999,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_1,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,1.891566265,303.22981656999997,38.26967442057218,1/kT(K),30.07981656999999,65.16562479999999,1.891566265,30.07981656999999,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_1,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.063253012,318.38938483,36.44752905609527,1/kT(K),45.239384830000006,65.16562479999999,1.891566265,30.07981656999999,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_1,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.108433735,338.31562479999997,34.30082888309959,1/kT(K),65.16562479999999,65.16562479999999,1.891566265,30.07981656999999,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.162650602,273.142732149,42.48513684930646,1/kT(K),-0.007267850999994607,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.102409639,278.31588436299995,41.69545112850359,1/kT(K),5.165884362999975,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.319277108,283.26165668,40.967445049766496,1/kT(K),10.11165668000001,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,1,288.29516234,40.25217163046941,1/kT(K),15.145162340000013,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,2.060240964,297.08251282,39.061559849451,1/kT(K),23.93251282,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,2.072289157,304.08378902,38.16219993884803,1/kT(K),30.933789020000006,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,1.897590361,303.87587657999995,38.18831058703227,1/kT(K),30.725876579999976,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.620481928,308.23970171999997,37.647669297594476,1/kT(K),35.089701719999994,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.036144578,313.43543617999995,37.02359406509313,1/kT(K),40.28543617999998,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.036144578,319.25231229999997,36.34901270139907,1/kT(K),46.102312299999994,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_2,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.174698795,339.28224892,34.203104912452915,1/kT(K),66.13224892,66.13224892,2.072289157,30.933789020000006,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.012048193,273.25694123,42.46737997764612,1/kT(K),0.1069412300000181,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.14457831300000001,277.23686811899995,41.8577313813928,1/kT(K),4.086868118999973,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.993975904,287.43366247999995,40.37281595558134,1/kT(K),14.283662479999975,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,1.524096386,298.29053340999997,38.90336787454579,1/kT(K),25.14053340999999,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,2.060240964,302.25306937,38.39334495074452,1/kT(K),29.103069370000014,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.042168675,312.46569725999996,37.138496982239026,1/kT(K),39.31569725999998,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.012048193,317.31439186,36.57100545210588,1/kT(K),44.16439186000002,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
hicks_ecoscience_2003_hicks_ecoscience_2003,30_3,30,comm-tdep,Figure 1a,n,na,n,t,unknown,unknown,na,na,na,not clear what the rates are standardized to,0.018072289,333.47212152,34.799029981424525,1/kT(K),60.322121519999996,60.322121519999996,2.060240964,29.103069370000014,yes,mixed,mixed,mixed,mixed,t,bark of decaying logs
jean_environmental science & technology_2012_jean_environmental science & technology_2012,31_1,31,comm-tdep,Figure 3b,n,na,n,t,symb,symb,na,community origin,quebec,"standardized moss to 25 cm2, incubated for <48 hrs, exact duration not clear",0.138643068,279.118992248,41.57548098494496,1/kT(K),5.968992248000006,35.968992249999985,0.914454277,25.968992249999985,yes,mixed,mixed,mixed,mixed,t,moss carpet
